Index,Week,Customer,Product,Qty,Money
3803,25,Orn Ltd,Mousse,644,22540
3804,25,"Swift, Yost and Stoltenberg",Conditioner,80,4800
3805,25,"Swift, Yost and Stoltenberg",Shampoo,26,1300
3806,25,"Swift, Yost and Stoltenberg",Dry,41,1640
3807,25,Bauch PLC,Dry,161,6440
3808,25,Bauch PLC,Mousse,46,1610
3809,25,Bauch PLC,Shampoo,125,6250
3810,25,Goodwin-Purdy,Conditioner,214,12840
3811,25,Goodwin-Purdy,Dry,487,19480
3812,25,Goodwin-Purdy,Gel,200,6000
3813,25,Kassulke Ltd,Mousse,22,770
3814,25,Kassulke Ltd,Gel,33,990
3815,25,Kassulke Ltd,Shampoo,44,2200
3816,25,"Dach, Berge and Lebsack",Gel,258,7740
3817,25,"Dach, Berge and Lebsack",Dry,41,1640
3818,25,"Dach, Berge and Lebsack",Shampoo,21,1050
3819,25,"Hoppe, Wuckert and Moore",Conditioner,4,240
3820,25,"Hoppe, Wuckert and Moore",Dry,80,3200
3821,25,"Hoppe, Wuckert and Moore",Shampoo,44,2200
3822,25,Gottlieb-Bahringer,Conditioner,39,2340
3823,25,Gottlieb-Bahringer,Gel,113,3390
3824,25,Gottlieb-Bahringer,Shampoo,10,500
3825,25,Leuschke-Bahringer,Dry,154,6160
3826,25,Leuschke-Bahringer,Shampoo,36,1800
3827,25,Leuschke-Bahringer,Mousse,199,6965
3828,25,Brakus-Langosh,Conditioner,204,12240
3829,25,Brakus-Langosh,Shampoo,346,17300
3830,25,Brakus-Langosh,Mousse,162,5670
3831,25,Green-Schoen,Dry,51,2040
3832,25,Green-Schoen,Gel,251,7530
3833,25,Green-Schoen,Shampoo,106,5300
3834,25,"Thompson, Schmeler and Emard",Dry,492,19680
3835,25,"Thompson, Schmeler and Emard",Conditioner,218,13080
3836,25,"Thompson, Schmeler and Emard",Mousse,161,5635
3837,25,Marvin Inc,Shampoo,15,750
3838,25,Marvin Inc,Conditioner,11,660
3839,25,Marvin Inc,Mousse,106,3710
3840,25,Schimmel Inc,Shampoo,302,15100
3841,25,Schimmel Inc,Mousse,163,5705
3842,25,Schimmel Inc,Gel,215,6450
3843,25,Schaden Inc,Dry,96,3840
3844,25,Schaden Inc,Shampoo,66,3300
3845,25,Schaden Inc,Conditioner,8,480
3846,25,Ritchie-Kunze,Mousse,640,22400
3847,25,Ritchie-Kunze,Shampoo,335,16750
3848,25,Ritchie-Kunze,Conditioner,55,3300
3849,25,"Schowalter, Casper and Moen",Dry,68,2720
3850,25,"Schowalter, Casper and Moen",Mousse,117,4095
3851,25,"Schowalter, Casper and Moen",Conditioner,5,300
3852,25,Douglas PLC,Mousse,214,7490
3853,25,Douglas PLC,Conditioner,15,900
3854,25,Douglas PLC,Shampoo,30,1500
3855,25,"Hauck, Stark and Denesik",Conditioner,66,3960
3856,25,"Hauck, Stark and Denesik",Mousse,648,22680
3857,25,"Hauck, Stark and Denesik",Shampoo,336,16800
3858,25,McClure-Howe,Shampoo,20,1000
3859,25,McClure-Howe,Conditioner,14,840
3860,25,McClure-Howe,Gel,107,3210
3861,25,"Hackett, Rippin and Wiza",Conditioner,40,2400
3862,25,"Hackett, Rippin and Wiza",Shampoo,50,2500
3863,25,"Hackett, Rippin and Wiza",Gel,15,450
3864,25,Harvey-Daugherty,Dry,459,18360
3865,25,Harvey-Daugherty,Mousse,149,5215
3866,25,Harvey-Daugherty,Conditioner,231,13860
3867,25,Hyatt-Ullrich,Mousse,36,1260
3868,25,Hyatt-Ullrich,Conditioner,34,2040
3869,25,Hyatt-Ullrich,Shampoo,56,2800
3870,25,"White, Fay and Kertzmann",Dry,85,3400
3871,25,"White, Fay and Kertzmann",Conditioner,8,480
3872,25,"White, Fay and Kertzmann",Gel,103,3090
3873,25,Powlowski-Kovacek,Conditioner,40,2400
3874,25,Powlowski-Kovacek,Shampoo,46,2300
3875,25,Powlowski-Kovacek,Dry,84,3360
3876,25,"Parker, Runte and Treutel",Conditioner,48,2880
3877,25,"Parker, Runte and Treutel",Gel,191,5730
3878,25,"Parker, Runte and Treutel",Mousse,585,20475
3879,25,Gleason Group,Gel,701,21030
3880,25,Gleason Group,Dry,491,19640
3881,25,Gleason Group,Shampoo,77,3850
3882,25,"Lynch, Feil and Bednar",Gel,249,7470
3883,25,"Lynch, Feil and Bednar",Shampoo,105,5250
3884,25,"Lynch, Feil and Bednar",Mousse,56,1960
3885,25,Johnston-Paucek,Mousse,173,6055
3886,25,Johnston-Paucek,Dry,482,19280
3887,25,Johnston-Paucek,Shampoo,312,15600
3888,25,Dach Group,Shampoo,108,5400
3889,25,Dach Group,Gel,235,7050
3890,25,Dach Group,Conditioner,76,4560
3891,25,Rutherford-Hammes,Dry,73,2920
3892,25,Rutherford-Hammes,Conditioner,33,1980
3893,25,Rutherford-Hammes,Shampoo,50,2500
3894,25,"Bogan, Upton and Schoen",Gel,694,20820
3895,25,"Bogan, Upton and Schoen",Conditioner,52,3120
3896,25,"Bogan, Upton and Schoen",Dry,489,19560
3897,25,"Gibson, Runolfsson and Gutmann",Gel,187,5610
3898,25,"Gibson, Runolfsson and Gutmann",Dry,456,18240
3899,25,"Gibson, Runolfsson and Gutmann",Conditioner,192,11520
